"","CpG","RefRange"
"77206","cg20662060",0.047494687723767
"77207","cg20662523",0.02991222
"77208","cg20662616",0.0241062327595105
"77209","cg20662725",0.0431125148177119
"77210","cg20662856",0.019198618
"77211","cg20662858",0.0452407765013288
"77212","cg20662959",0.0274418172264249
"77213","cg20663200",0.0389862644164924
"77214","cg20663612",0.0495195974895597
"77215","cg20664017",0.021629285088112
"77216","cg20664221",0.0242505032010523
"77217","cg20664445",0.0454091357734305
"77218","cg20664702",0.0327967537012551
"77219","cg20665205",0.0405900401813322
"77220","cg20665459",0.0493312860782045
"77221","cg20665736",0.0329052858112971
"77222","cg20666271",0.027999548736145
"77223","cg20666428",0.0363957524190962
"77224","cg20667230",0.0211915318573581
"77225","cg20667782",0.0210346670722259
"77226","cg20667845",0.044750053118496
"77227","cg20668222",0.018044638605157
"77228","cg20668447",0.0345341252033997
"77229","cg20668546",0.0434528509027681
"77230","cg20668838",0.0324030567173993
"77231","cg20668887",0.0365007971149898
"77232","cg20669090",0.0457963728958197
"77233","cg20669266",0.0391122063583107
"77234","cg20669366",0.0403524378980069
"77235","cg20669525",0.021129187049772
"77236","cg20669561",0.0479775835579372
"77237","cg20669710",0.028952714
"77238","cg20670085",0.0407751876752414
"77239","cg20670274",0.0416876658010697
"77240","cg20671068",0.030245768
"77241","cg20671613",0.0477105678458608
"77242","cg20671675",0.0277707719735848
"77243","cg20673075",0.045828869894491
"77244","cg20673132",0.0481085442260029
"77245","cg20673279",0.0199077858775119
"77246","cg20673400",0.0407028467872925
"77247","cg20673481",0.0199555869331637
"77248","cg20673506",0.033928094
"77249","cg20673611",0.0173362923258208
"77250","cg20673926",0.024592162
"77251","cg20674725",0.0209607794713668
"77252","cg20674891",0.018347504
"77253","cg20675019",0.040532046672442
"77254","cg20675439",0.0443399717167079
"77255","cg20676100",0.0235669948026984
"77256","cg20676418",0.0335892845798089
"77257","cg20676542",0.0367438030775359
"77258","cg20676578",0.0350867908120753
"77259","cg20676696",0.02684568
"77260","cg20677142",0.0267562103488909
"77261","cg20677157",0.0414800040696481
"77262","cg20677664",0.0466380805111758
"77263","cg20677939",0.0227037374138696
"77264","cg20677962",0.0229950743163404
"77265","cg20679309",0.0425313545240692
"77266","cg20679560",0.0345335035803174
"77267","cg20679659",0.0392589874404684
"77268","cg20679955",0.025937718
"77269","cg20680148",0.0204213095331012
"77270","cg20680166",0.0306675377397853
"77271","cg20680460",0.0317410174385085
"77272","cg20680664",0.0411938865042668
"77273","cg20680674",0.0286492108380937
"77274","cg20680754",0.0187497973395864
"77275","cg20680819",0.0422381269291112
"77276","cg20681068",0.0416266768301344
"77277","cg20681735",0.0406252473965025
"77278","cg20681975",0.0167495298449004
"77279","cg20683151",0.0384657233181225
"77280","cg20683815",0.0228993941186958
"77281","cg20684097",0.0243880995825135
"77282","cg20684180",0.0319695658691989
"77283","cg20684251",0.0424929621264245
"77284","cg20684312",0.0431270000000001
"77285","cg20684347",0.0413832574386379
"77286","cg20684399",0.0224285734786449
"77287","cg20684718",0.0253347508250896
"77288","cg20684973",0.025080606
"77289","cg20685139",0.040544626731772
"77290","cg20685431",0.041595748
"77291","cg20685554",0.0250933906633183
"77292","cg20685674",0.0401239798377906
"77293","cg20685977",0.0495589799999999
"77294","cg20686203",0.0476415003715015
"77295","cg20686277",0.0478759591403057
"77296","cg20686279",0.0190296046639189
"77297","cg20686313",0.0224196782545996
"77298","cg20686347",0.0264041022781946
"77299","cg20686658",0.0273381383491726
"77300","cg20687038",0.0218512769779485
"77301","cg20687462",0.032734574
"77302","cg20688297",0.0234493276959673
"77303","cg20688709",0.0367029946609582
"77304","cg20688987",0.0329973116269497
"77305","cg20689054",0.03012383
"77306","cg20689078",0.0160344857962108
"77307","cg20690028",0.0484680147892732
"77308","cg20690695",0.0290075224151924
"77309","cg20690737",0.0477716454854764
"77310","cg20690798",0.0169135674668195
"77311","cg20690839",0.0479246401281881
"77312","cg20690919",0.0334638408816298
"77313","cg20691205",0.0250145768283743
"77314","cg20691283",0.0354789332877755
"77315","cg20691436",0.0436622675446796
"77316","cg20691507",0.0347234206051485
"77317","cg20691577",0.0193541479888023
"77318","cg20692059",0.0176947051841383
"77319","cg20692197",0.0493218227878561
"77320","cg20692684",0.0419182424004182
"77321","cg20692810",0.0162519331107928
"77322","cg20692896",0.029260683171796
"77323","cg20693706",0.046577602802883
"77324","cg20693880",0.0333264855977795
"77325","cg20694461",0.0403728706026907
"77326","cg20694648",0.0206669764409138
"77327","cg20694820",0.0463073756384997
"77328","cg20695562",0.040107713722188
"77329","cg20696051",0.028757498
"77330","cg20696225",0.0475794203638608
"77331","cg20696470",0.0235674764967194
"77332","cg20696875",0.0247072551851599
"77333","cg20696985",0.0164731299727321
"77334","cg20697075",0.046937833815794
"77335","cg20697424",0.0436042654092319
"77336","cg20697468",0.0421048903913031
"77337","cg20697767",0.0432342575402458
"77338","cg20697886",0.0463988449954139
"77339","cg20697958",0.0296403750895258
"77340","cg20697984",0.0183199671316618
"77341","cg20698769",0.0382326656664749
"77342","cg20698862",0.0251777174637665
"77343","cg20699463",0.0433169646281112
"77344","cg20699492",0.0452949661492874
"77345","cg20699960",0.0376701202697235
"77346","cg20700152",0.0206874835259797
"77347","cg20700235",0.0395970366936296
"77348","cg20700278",0.0397357083933396
"77349","cg20700719",0.0462164803209727
"77350","cg20700904",0.0196496523293837
"77351","cg20700977",0.0373427799999998
"77352","cg20701810",0.0390110250500182
"77353","cg20701841",0.04047926
"77354","cg20701850",0.0238061676167813
"77355","cg20701901",0.0467467389937495
"77356","cg20701977",0.0221749679648847
"77357","cg20702327",0.03164955
"77358","cg20702559",0.0228889430477991
"77359","cg20702913",0.042017973522987
"77360","cg20702935",0.0366377173093587
"77361","cg20703240",0.0333201668837185
"77362","cg20703290",0.0161428087201435
"77363","cg20703320",0.0310863716277936
"77364","cg20703524",0.0390518384869879
"77365","cg20703564",0.0473681160046966
"77366","cg20703924",0.0470455599999999
"77367","cg20704247",0.0381625176879414
"77368","cg20704266",0.0248395230167925
"77369","cg20704330",0.0452456811255547
"77370","cg20704342",0.031430294114126
"77371","cg20704406",0.0197187563796257
"77372","cg20704772",0.0257291555174302
"77373","cg20705065",0.029897348
"77374","cg20705081",0.0489100492490608
"77375","cg20705565",0.0255064511016318
"77376","cg20705804",0.0259925379792431
"77377","cg20706005",0.0188795537295567
"77378","cg20706107",0.0417336733580445
"77379","cg20706495",0.0252475443998416
"77380","cg20706597",0.046823442731058
"77381","cg20706804",0.0219845431434922
"77382","cg20707008",0.045844208
"77383","cg20707345",0.0379693233663818
"77384","cg20707601",0.049247945271624
"77385","cg20707633",0.0208593038648502
"77386","cg20707679",0.0491935194320453
"77387","cg20707774",0.0492490691289549
"77388","cg20708129",0.0212677593887518
"77389","cg20708224",0.0412982655206556
"77390","cg20708332",0.0422674200000001
"77391","cg20708411",0.020638942
"77392","cg20708711",0.0251346338863936
"77393","cg20708892",0.0272082305675105
"77394","cg20709895",0.036994864
"77395","cg20709948",0.0286859193364307
"77396","cg20710138",0.0374557
"77397","cg20710143",0.0202393946143223
"77398","cg20710394",0.0416613360556483
"77399","cg20711621",0.0342340216483609
"77400","cg20711719",0.0236371041735037
"77401","cg20711803",0.0356756212634396
"77402","cg20712178",0.0441148566388891
"77403","cg20712426",0.0277405052214846
"77404","cg20712430",0.0197972898171274
"77405","cg20712659",0.0410233377765379
"77406","cg20712968",0.0238034484483403
"77407","cg20712980",0.046173087452296
"77408","cg20713035",0.0406161510320721
"77409","cg20713333",0.0180238317556492
"77410","cg20713439",0.0216214884631228
"77411","cg20713492",0.044876007357312
"77412","cg20713525",0.0405504802943731
"77413","cg20713810",0.0498111956399434
"77414","cg20713893",0.0371017179302592
"77415","cg20713898",0.0435838592327722
"77416","cg20714462",0.046574304128983
"77417","cg20714715",0.037094585039307
"77418","cg20714804",0.0382137897995142
"77419","cg20715764",0.033137951557868
"77420","cg20715953",0.0383800400000001
"77421","cg20716064",0.0169479303289777
"77422","cg20716100",0.0458680342985998
"77423","cg20716119",0.0309202911356224
"77424","cg20716174",0.0422727061551713
"77425","cg20716311",0.0443609915729129
"77426","cg20716738",0.0389469936651151
"77427","cg20716774",0.039683112
"77428","cg20716945",0.0247378131096206
"77429","cg20717059",0.0214179676503533
"77430","cg20717123",0.030296681924844
"77431","cg20717228",0.0227186733619416
"77432","cg20717612",0.0330643907195958
"77433","cg20717622",0.0283368421502786
"77434","cg20717845",0.0256600313197285
"77435","cg20718350",0.0495786895069323
"77436","cg20718524",0.0413332145578873
"77437","cg20719038",0.0275460416992354
"77438","cg20720326",0.0328390796480363
"77439","cg20720461",0.0450614178446452
"77440","cg20720640",0.0478631299765279
"77441","cg20720686",0.0455884876146011
"77442","cg20721121",0.0414712240166573
"77443","cg20721542",0.025114942
"77444","cg20721750",0.0336790168849174
"77445","cg20722353",0.0471779991341086
"77446","cg20722469",0.0222208543979934
"77447","cg20723129",0.0373665678670564
"77448","cg20723271",0.0451780158659586
"77449","cg20723473",0.0493040816161996
"77450","cg20723773",0.0462988223114787
"77451","cg20724189",0.0297558213813526
"77452","cg20724405",0.0363613519515028
"77453","cg20724681",0.0366536637109327
"77454","cg20724690",0.0498863394791726
"77455","cg20724810",0.0436539627738838
"77456","cg20725522",0.0259837144806353
"77457","cg20725936",0.0270856805679757
"77458","cg20725941",0.0481449729919438
"77459","cg20726001",0.03667774
"77460","cg20726195",0.0366953007844234
"77461","cg20726601",0.0444615492128494
"77462","cg20726804",0.0265511760628838
"77463","cg20727052",0.0391901628519841
"77464","cg20727233",0.0251670497883176
"77465","cg20727307",0.0412222236641027
"77466","cg20727555",0.0469742318385494
"77467","cg20727728",0.0174898556880082
"77468","cg20728361",0.0488724283128672
"77469","cg20728639",0.0307996892709797
"77470","cg20728685",0.0497823334089125
"77471","cg20728696",0.0379706654589078
"77472","cg20728746",0.0248577255804256
"77473","cg20729316",0.0269558527539183
"77474","cg20729747",0.0246776024196562
"77475","cg20729846",0.030973364
"77476","cg20729891",0.0446918774485346
"77477","cg20729991",0.0403654026069419
"77478","cg20730253",0.0435849494551224
"77479","cg20730432",0.0460756171113115
"77480","cg20730894",0.030864882735513
"77481","cg20731597",0.0425138198344596
"77482","cg20731798",0.0266854082072468
"77483","cg20731804",0.0349103945553063
"77484","cg20731914",0.049481060070983
"77485","cg20732027",0.0302557549670739
"77486","cg20732367",0.0196431471524205
"77487","cg20732690",0.0218593671934544
"77488","cg20733018",0.0176306611183297
"77489","cg20733739",0.0357805702675864
"77490","cg20733846",0.0445716932511411
"77491","cg20734154",0.0373774549045197
"77492","cg20734268",0.0179094439518429
"77493","cg20734752",0.03717434
"77494","cg20735050",0.0457621865630234
"77495","cg20735365",0.0426740582537044
"77496","cg20735442",0.0269051045253348
"77497","cg20735914",0.0322724819932447
"77498","cg20736065",0.048822647013167
"77499","cg20736997",0.0263888786599048
"77500","cg20737072",0.0375524855998404
"77501","cg20737266",0.0487700580639262
"77502","cg20737712",0.0194388207493882
"77503","cg20738689",0.0244186045999464
"77504","cg20738733",0.04336923991283
"77505","cg20738807",0.0181287218433173
"77506","cg20739223",0.0267140432202377
"77507","cg20739435",0.0360040577388977
"77508","cg20739504",0.0420265208426347
"77509","cg20739510",0.0388466892326432
"77510","cg20739912",0.0278284530129915
"77511","cg20740029",0.0444519440000001
"77512","cg20740249",0.0408172734064667
"77513","cg20740299",0.0407371450421624
"77514","cg20740619",0.019793097914394
"77515","cg20740967",0.0254134279968938
"77516","cg20741078",0.0205393387071161
"77517","cg20741567",0.019658903336231
"77518","cg20741987",0.0277647778738277
"77519","cg20742562",0.0236591827162541
"77520","cg20742981",0.048613
"77521","cg20743065",0.0265983948650988
"77522","cg20743218",0.0489872164798265
"77523","cg20743280",0.047197736123528
"77524","cg20743391",0.0200329663840117
"77525","cg20743544",0.039992342
"77526","cg20743933",0.0437746095609438
"77527","cg20744152",0.0240588490051263
"77528","cg20744156",0.0336038789973162
"77529","cg20744437",0.0261834462895907
"77530","cg20744512",0.0446816800000001
"77531","cg20744541",0.0391707786986037
"77532","cg20744809",0.0201178887306034
"77533","cg20745568",0.0255382562333352
"77534","cg20746762",0.0279667874246463
"77535","cg20746807",0.0439054363949979
"77536","cg20747000",0.049187722276269
"77537","cg20747012",0.0413182186433869
"77538","cg20747393",0.0249587849807835
"77539","cg20748131",0.04674156
"77540","cg20748194",0.0453922629679744
"77541","cg20748559",0.046069346759386
"77542","cg20749005",0.0423333848652088
"77543","cg20749185",0.0461588925477148
"77544","cg20750215",0.035877052996277
"77545","cg20750606",0.0484387562774533
"77546","cg20750693",0.0436252047930705
"77547","cg20750843",0.0463145997997275
"77548","cg20751086",0.0169588939970565
"77549","cg20751138",0.0438527224361915
"77550","cg20751926",0.039420059359393
"77551","cg20752233",0.0491992559511846
"77552","cg20752438",0.0259807439974562
"77553","cg20753523",0.0350031232067904
"77554","cg20753620",0.0218300153887539
"77555","cg20754145",0.0219772800524422
"77556","cg20754305",0.0262490741739656
"77557","cg20755353",0.0326115543806457
"77558","cg20755408",0.0274332827694962
"77559","cg20756101",0.0200848443625651
"77560","cg20757196",0.0193751256807964
"77561","cg20757508",0.0361463608198884
"77562","cg20757526",0.0168096986117966
"77563","cg20757758",0.0176784915852459
"77564","cg20757912",0.04033766
"77565","cg20758803",0.0197053729448856
"77566","cg20759222",0.0490950249873711
"77567","cg20760063",0.0255892504689729
"77568","cg20760116",0.0372831707059144
"77569","cg20760507",0.0441614854125284
"77570","cg20761322",0.03471876
"77571","cg20762044",0.0202920954712261
"77572","cg20762137",0.0262901098958116
"77573","cg20762290",0.0279835717405584
"77574","cg20762310",0.0205645091040649
"77575","cg20762313",0.0428886251008251
"77576","cg20763184",0.0332080769246051
"77577","cg20763254",0.036608403658776
"77578","cg20764656",0.0490907530041684
"77579","cg20764817",0.0415377491570755
"77580","cg20766090",0.0386131983525378
"77581","cg20767025",0.0258967794455524
"77582","cg20767936",0.0178186056231731
"77583","cg20768638",0.0446802726544586
"77584","cg20769102",0.0302790134753157
"77585","cg20769700",0.0354804529020971
"77586","cg20769774",0.0167221670723353
"77587","cg20770003",0.0153232411206072
"77588","cg20770311",0.0185901425335539
"77589","cg20770803",0.0180006182406105
"77590","cg20771808",0.0347024543415512
"77591","cg20771870",0.0236165593700709
"77592","cg20771988",0.0218688128712303
"77593","cg20772332",0.0310165594362172
"77594","cg20772904",0.0413919994249878
"77595","cg20773023",0.0232188345491346
"77596","cg20773320",0.0499082
"77597","cg20773479",0.0464011799999999
"77598","cg20773651",0.0223549976610971
"77599","cg20773956",0.0404009039869955
"77600","cg20774191",0.0389152165720693
"77601","cg20775508",0.0435722013785197
"77602","cg20775810",0.0420028936673791
"77603","cg20776123",0.0452604652878454
"77604","cg20776169",0.020686468
"77605","cg20776385",0.045882695
"77606","cg20776454",0.0201687812293223
"77607","cg20776540",0.0254938105825207
"77608","cg20776543",0.0432444460678668
"77609","cg20776722",0.0296094573201261
"77610","cg20777128",0.0209012116276934
"77611","cg20777176",0.0229063817273397
"77612","cg20777398",0.035784527979696
"77613","cg20778097",0.0318993870995169
"77614","cg20778776",0.027784502031987
"77615","cg20779019",0.0238223784998239
"77616","cg20779229",0.0360621800000001
"77617","cg20779414",0.0211916584376948
"77618","cg20779700",0.0196054853274915
"77619","cg20780323",0.0236698597266972
"77620","cg20780708",0.0438651873882904
"77621","cg20780796",0.0169930412125789
"77622","cg20780811",0.0261054598358135
"77623","cg20780953",0.022028312
"77624","cg20781140",0.0223702777279098
"77625","cg20781212",0.0217124426624662
"77626","cg20781335",0.04233232
"77627","cg20781438",0.0274112202971673
"77628","cg20781526",0.0389704636974632
"77629","cg20781819",0.0421079762857902
"77630","cg20781835",0.0311131043525321
"77631","cg20781981",0.0496100646152122
"77632","cg20782778",0.022800828
"77633","cg20782805",0.0382708849411968
"77634","cg20783743",0.0497389655970372
"77635","cg20784649",0.0230937141847159
"77636","cg20784785",0.0212257349237726
"77637","cg20784862",0.0387729400000001
"77638","cg20784950",0.0462263944298292
"77639","cg20785136",0.043597028
"77640","cg20785333",0.02464435
"77641","cg20785715",0.0494258760575644
"77642","cg20786058",0.0276183351498227
"77643","cg20786221",0.0225253075774856
"77644","cg20786367",0.0157226213298675
"77645","cg20786683",0.0423937175803611
"77646","cg20786939",0.018504726974062
"77647","cg20787122",0.0227814140739326
"77648","cg20787153",0.0491780514207668
"77649","cg20787196",0.0276146879483144
"77650","cg20787219",0.0265574779582108
"77651","cg20787340",0.0408391278923107
"77652","cg20787648",0.017175910673599
"77653","cg20787693",0.0264560319473888
"77654","cg20787934",0.04193998
"77655","cg20787969",0.0185158674145036
"77656","cg20788479",0.0188980096210285
"77657","cg20789035",0.0262665389480024
"77658","cg20789081",0.0296130270385009
"77659","cg20789595",0.0473710874984004
"77660","cg20789933",0.042015741582314
"77661","cg20789993",0.0223540238174074
"77662","cg20790998",0.0450595529949676
"77663","cg20791226",0.04755284
"77664","cg20791560",0.0219299243606117
"77665","cg20791669",0.0292355930899689
"77666","cg20791839",0.043445814083243
"77667","cg20791841",0.0236278547096122
"77668","cg20792512",0.0315546959366891
"77669","cg20793087",0.020407597816137
"77670","cg20793089",0.0473530498259227
"77671","cg20795891",0.0312846933394789
"77672","cg20796060",0.035394700128897
"77673","cg20796357",0.0394028032569955
"77674","cg20796382",0.0479282231489431
"77675","cg20797142",0.0455298965550322
"77676","cg20797674",0.046105890289858
"77677","cg20797697",0.0208821881339071
"77678","cg20797740",0.0340910565174412
"77679","cg20797766",0.0322805993126519
"77680","cg20798412",0.0182903772922521
"77681","cg20799514",0.0177465530713819
"77682","cg20799816",0.0291106941509081
"77683","cg20799963",0.0222897504276724
"77684","cg20800391",0.0438057418789453
"77685","cg20800758",0.0258470202303474
"77686","cg20801348",0.0467056245573577
"77687","cg20801500",0.0385972980087282
"77688","cg20802509",0.0420038359854634
"77689","cg20803232",0.0251077821522608
"77690","cg20803370",0.0274183467049377
"77691","cg20803849",0.0381006903169679
"77692","cg20803910",0.0362592073878928
"77693","cg20804163",0.045252708307418
"77694","cg20804280",0.0178207447355506
"77695","cg20804661",0.0239012025313601
"77696","cg20804831",0.03516206
"77697","cg20806130",0.0359119837888877
"77698","cg20806143",0.0421069199999999
"77699","cg20806712",0.0448172932552726
"77700","cg20806904",0.0469102603869906
"77701","cg20807000",0.0190545042347293
"77702","cg20807701",0.0247901700013491
"77703","cg20807872",0.0443991932479608
"77704","cg20807948",0.0472184699145275
"77705","cg20808145",0.0192751316279609
"77706","cg20808147",0.0436873177550523
"77707","cg20808462",0.0360855322059721
"77708","cg20808681",0.0487866345558891
"77709","cg20808893",0.0404600567392046
"77710","cg20809693",0.0403387040310812
"77711","cg20809881",0.0217046044034817
"77712","cg20810046",0.0357388448511647
"77713","cg20810082",0.0450551633673406
"77714","cg20810478",0.04427294177319
"77715","cg20810975",0.0463913399999999
"77716","cg20811145",0.0198920281106554
"77717","cg20811273",0.0219878801800813
"77718","cg20811804",0.0274790878527858
"77719","cg20812052",0.0362177537548261
"77720","cg20812117",0.0286574291166879
"77721","cg20812675",0.0192121189120334
"77722","cg20813387",0.0475802887934864
"77723","cg20813493",0.0457132043602079
"77724","cg20813773",0.0178623547140848
"77725","cg20813965",0.0310539225323512
"77726","cg20814349",0.028183419920822
"77727","cg20815026",0.0456266463447062
"77728","cg20815063",0.0166153931360749
"77729","cg20816493",0.0284018707469179
"77730","cg20816712",0.0149585196980642
"77731","cg20816967",0.0415223956553986
"77732","cg20817100",0.0425017
"77733","cg20817150",0.025190542
"77734","cg20817465",0.0236506493910727
"77735","cg20817661",0.038879684
"77736","cg20817752",0.0435384217139735
"77737","cg20817824",0.0371208976174125
"77738","cg20817853",0.0224288118155894
"77739","cg20818095",0.02888345
"77740","cg20818283",0.0237668405778679
"77741","cg20819084",0.0293317473940103
"77742","cg20819218",0.0170176998863815
"77743","cg20819397",0.0439352331763837
"77744","cg20819769",0.0293857563944598
"77745","cg20820249",0.0306504018212943
"77746","cg20820543",0.0223041655400626
"77747","cg20820982",0.0269954637183081
"77748","cg20821095",0.0212338698156578
"77749","cg20821466",0.0474336882669975
"77750","cg20822606",0.01557961
"77751","cg20822990",0.0298341876116252
"77752","cg20823742",0.0254447246309234
"77753","cg20823940",0.023869896
"77754","cg20824109",0.0260284183245202
"77755","cg20824211",0.0484619619858667
"77756","cg20824237",0.0301422080358113
"77757","cg20824457",0.0285933626111792
"77758","cg20824549",0.0388508092061075
"77759","cg20824576",0.0365539276340968
"77760","cg20824761",0.0283601162038309
"77761","cg20825506",0.0236663465239636
"77762","cg20825588",0.0353131084952692
"77763","cg20825892",0.0350187662037988
"77764","cg20826165",0.0397591558858733
"77765","cg20826379",0.0357523862678595
"77766","cg20826416",0.0468081847941572
"77767","cg20827077",0.0436554300881513
"77768","cg20827193",0.0188060236498538
"77769","cg20828120",0.0287624718168274
"77770","cg20828837",0.0224298471489574
"77771","cg20829683",0.0325253
"77772","cg20830447",0.0263378142019709
"77773","cg20830531",0.0215484515948373
"77774","cg20830573",0.0470636955250211
"77775","cg20830699",0.0481230519854818
"77776","cg20830827",0.0260468521620591
"77777","cg20831741",0.0485900953145311
"77778","cg20831777",0.0423852459995179
"77779","cg20832137",0.0414212747945476
"77780","cg20832875",0.0474440810625927
"77781","cg20833128",0.0486834558861175
"77782","cg20833759",0.0497234824038812
"77783","cg20834178",0.034212914290351
"77784","cg20835725",0.0428076441583523
"77785","cg20836212",0.0382026125499608
"77786","cg20836412",0.0322551772910678
"77787","cg20836669",0.0200400975166655
"77788","cg20836795",0.0375611417592773
"77789","cg20838009",0.0260545180430728
"77790","cg20838203",0.0395558484106687
"77791","cg20839034",0.0188788417766311
"77792","cg20839145",0.0366619486008984
"77793","cg20839149",0.04922972
"77794","cg20839219",0.0233094577201781
"77795","cg20839554",0.0487198382209554
"77796","cg20839768",0.0158673656387424
"77797","cg20840031",0.0452859743054801
"77798","cg20840416",0.0371354649028524
"77799","cg20840540",0.0421597875865932
"77800","cg20841156",0.044251455837839
"77801","cg20841337",0.0207545376496158
"77802","cg20841377",0.0246927669845227
"77803","cg20841596",0.0460954007279083
"77804","cg20841648",0.0306824687008203
"77805","cg20841664",0.0400113968981926
"77806","cg20841906",0.0445633543333749
"77807","cg20843286",0.0281699322445031
"77808","cg20844262",0.0468476762004215
"77809","cg20844545",0.0475739078894141
"77810","cg20844771",0.0282767576813788
"77811","cg20845126",0.021310488124041
"77812","cg20845544",0.0315051731711282
"77813","cg20845659",0.0355516829858398
"77814","cg20846042",0.0285057165732157
"77815","cg20848390",0.0439196709965616
"77816","cg20848619",0.034397848
"77817","cg20848987",0.046892586
"77818","cg20849121",0.0325087064701368
"77819","cg20849127",0.0340569999591132
"77820","cg20849150",0.0469395232065408
"77821","cg20849549",0.0190873929083379
"77822","cg20850016",0.040479955756821
"77823","cg20850243",0.0496990836618228
"77824","cg20850582",0.023346126733329
"77825","cg20851245",0.0424876423269493
"77826","cg20851465",0.0296056226424383
"77827","cg20851559",0.040472492336482
"77828","cg20851790",0.0412332003678896
"77829","cg20852605",0.0191437008524446
"77830","cg20852890",0.03830269041665
"77831","cg20853001",0.03688392
"77832","cg20853148",0.0204206735685857
"77833","cg20853370",0.0496673256439641
"77834","cg20853569",0.0360981984742642
"77835","cg20853702",0.0370560830355836
"77836","cg20854371",0.0182255880597951
"77837","cg20854748",0.0192312897014201
"77838","cg20855344",0.03477207747831
"77839","cg20855565",0.0271083450768426
"77840","cg20855763",0.0250599482068366
"77841","cg20856181",0.0424185
"77842","cg20856239",0.0424973399999999
"77843","cg20856436",0.0288477443470431
"77844","cg20856497",0.0431505338403172
"77845","cg20856510",0.0185083896415501
"77846","cg20856882",0.0343141246481495
"77847","cg20857228",0.0432770561028739
"77848","cg20857372",0.0316065258539576
"77849","cg20857455",0.0333398191156119
"77850","cg20858173",0.0281557188703966
"77851","cg20858341",0.0360378718484271
"77852","cg20858577",0.0384944980270769
"77853","cg20859348",0.017902238
"77854","cg20859470",0.0244542888212556
"77855","cg20859525",0.041046174
"77856","cg20859646",0.0450455720736204
"77857","cg20859708",0.038133030377631
"77858","cg20860515",0.025095838
"77859","cg20861091",0.0480046893760153
"77860","cg20862047",0.020117204951949
"77861","cg20862669",0.0224692075487718
"77862","cg20863107",0.0265103803902214
"77863","cg20863698",0.0241985302192172
"77864","cg20863715",0.0262273905063024
"77865","cg20863756",0.0378774504718372
"77866","cg20863947",0.0253715592163344
"77867","cg20863963",0.0168884989414118
"77868","cg20864636",0.0263728013041369
"77869","cg20865068",0.0229479179937633
"77870","cg20865323",0.0204901665409686
"77871","cg20866590",0.0299207586027955
"77872","cg20866711",0.0327193899397045
"77873","cg20866785",0.0386540992371958
"77874","cg20866788",0.0177981233618312
"77875","cg20866810",0.0357037999999998
"77876","cg20866932",0.0461597916566031
"77877","cg20867157",0.0463683799999999
"77878","cg20867603",0.0374807908605083
"77879","cg20867633",0.0487611985918432
"77880","cg20868028",0.0170738484812493
"77881","cg20868410",0.0169380269313998
"77882","cg20868728",0.0463484799999999
"77883","cg20869305",0.0173471614150702
"77884","cg20869369",0.0475610957568114
"77885","cg20869710",0.0243076737779442
"77886","cg20870885",0.037039880440104
"77887","cg20871314",0.0466115136625701
"77888","cg20871441",0.0446025999999999
"77889","cg20871445",0.0262087287593594
"77890","cg20872461",0.0176293616513121
"77891","cg20872472",0.0423371362684257
"77892","cg20872640",0.031132754
"77893","cg20873718",0.0369315295014502
"77894","cg20875887",0.048041456477139
"77895","cg20875919",0.0391803555319865
"77896","cg20876055",0.0237109096856226
"77897","cg20876170",0.0397111494851641
"77898","cg20876269",0.0236234797879339
"77899","cg20876406",0.0305134522864893
"77900","cg20877313",0.049336255
"77901","cg20877443",0.0446258521833049
"77902","cg20878095",0.0249375239662994
"77903","cg20879606",0.0172576946910175
"77904","cg20879757",0.0315665066151481
"77905","cg20881054",0.0188416217031062
"77906","cg20882246",0.026754526
"77907","cg20882773",0.0495159981545858
"77908","cg20882852",0.0231868973865147
"77909","cg20883310",0.0441701177601561
"77910","cg20884098",0.0337630944463582
"77911","cg20884502",0.0208050387515769
"77912","cg20884697",0.0210046168379672
"77913","cg20884776",0.0234207091975696
"77914","cg20884939",0.0193370347072006
"77915","cg20885078",0.0165967761624136
"77916","cg20885089",0.015804678
"77917","cg20885578",0.0436817744237683
"77918","cg20885593",0.0450830705187313
"77919","cg20886062",0.0171135841441657
"77920","cg20886165",0.0265781793189084
"77921","cg20886259",0.025265196492109
"77922","cg20886263",0.049332796822962
"77923","cg20886660",0.0432113426018846
"77924","cg20887390",0.0370695128455359
"77925","cg20887442",0.0451094922465107
"77926","cg20887455",0.0271385921655579
"77927","cg20887522",0.036582940279738
"77928","cg20888337",0.0193230702363194
"77929","cg20888386",0.0298949460105885
"77930","cg20888402",0.0421643474323165
"77931","cg20888435",0.0480980898545338
"77932","cg20888443",0.0166232801850583
"77933","cg20889069",0.0451574258414887
"77934","cg20889458",0.0310313595000066
"77935","cg20890156",0.0267040842213307
"77936","cg20890313",0.036119068
"77937","cg20890869",0.0195243578863
"77938","cg20890989",0.047275891313111
"77939","cg20891097",0.0198270657758049
"77940","cg20891283",0.0373545891109588
"77941","cg20891443",0.024426411146697
"77942","cg20891917",0.0467205192358324
"77943","cg20891987",0.0377886000000001
"77944","cg20892135",0.0195599189020175
"77945","cg20893464",0.0464347961352352
"77946","cg20893542",0.04355496
"77947","cg20894246",0.0326030795974468
"77948","cg20894522",0.0424861035059345
"77949","cg20895692",0.0202854240033825
"77950","cg20896197",0.018561984
"77951","cg20896233",0.016654730138094
"77952","cg20896342",0.0380861
"77953","cg20896439",0.027439281411309
"77954","cg20896738",0.046514359240652
"77955","cg20897046",0.040171277353543
